link,date,date_num,year,month,day,state,city,venue_name,venue_full,run_index,show_index,show_in_run,year_index,venue,is_radio,show_notes,n_songs,is_soundcheck,is_opening_act,weekday,is_fut
http://everydaycompanion.com/setlists/19870622a.asp,1987-06-22,19870622,1987,6,22,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",82,111,1,53,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete],8,0,0,Monday,0
http://everydaycompanion.com/setlists/19870702a.asp,1987-07-02,19870702,1987,7,2,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",83,112,1,54,"Uptown Lounge, Athens, GA",0,,15,0,0,Thursday,0
http://everydaycompanion.com/setlists/19870711a.asp,1987-07-11,19870711,1987,7,11,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",84,113,1,55,"Uptown Lounge, Athens, GA",0,,0,0,0,Saturday,0
http://everydaycompanion.com/setlists/19870715a.asp,1987-07-15,19870715,1987,7,15,NC,GREENVILLE,NEW DELI,"NEW DELI, GREENVILLE, NC",85,114,1,56,"New Deli, Greenville, NC",0,,24,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19870720a.asp,1987-07-20,19870720,1987,7,20,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",86,115,1,57,"Uptown Lounge, Athens, GA",0,,24,0,0,Monday,0
http://everydaycompanion.com/setlists/19870803a.asp,1987-08-03,19870803,1987,8,3,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",87,116,1,58,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete],10,0,0,Monday,0
http://everydaycompanion.com/setlists/19870806a.asp,1987-08-06,19870806,1987,8,6,GA,ATLANTA,LITTLE FIVE POINTS PUB,"LITTLE FIVE POINTS PUB, ATLANTA, GA",88,117,1,59,"Little Five Points Pub, Atlanta, GA",0,[Setlist Incomplete],4,0,0,Thursday,0
http://everydaycompanion.com/setlists/19870808a.asp,1987-08-08,19870808,1987,8,8,GA,ATLANTA,THE ICE HOUSE,"THE ICE HOUSE, ATLANTA, GA",89,118,1,60,"The Ice House, Atlanta, GA",0,,0,0,0,Saturday,0
http://everydaycompanion.com/setlists/19870812a.asp,1987-08-12,19870812,1987,8,12,TN,KNOXVILLE,LIBRARY,"LIBRARY, KNOXVILLE, TN",90,119,1,61,"Library, Knoxville, TN",0,,26,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19870822a.asp,1987-08-22,19870822,1987,8,22,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",91,120,1,62,"Uptown Lounge, Athens, GA",0,,21,0,0,Saturday,0
http://everydaycompanion.com/setlists/19870901a.asp,1987-09-01,19870901,1987,9,1,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",92,121,1,63,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete],9,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19870904a.asp,1987-09-04,19870904,1987,9,4,NC,GREENVILLE,NEW DELI,"NEW DELI, GREENVILLE, NC",93,122,1,64,"New Deli, Greenville, NC",0,,28,0,0,Friday,0
http://everydaycompanion.com/setlists/19870907a.asp,1987-09-07,19870907,1987,9,7,VA,RICHMOND,NEW HORIZONS,"NEW HORIZONS, RICHMOND, VA",94,123,1,65,"New Horizons, Richmond, VA",0,,24,0,0,Monday,0
http://everydaycompanion.com/setlists/19870908a.asp,1987-09-08,19870908,1987,9,8,VA,RICHMOND,NEW HORIZONS,"NEW HORIZONS, RICHMOND, VA",94,124,2,66,"New Horizons, Richmond, VA",0,,14,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19870917a.asp,1987-09-17,19870917,1987,9,17,SC,CLEMSON,SPANISH MOON,"SPANISH MOON, CLEMSON, SC",95,125,1,67,"Spanish Moon, Clemson, SC",0,[Setlist Incomplete],13,0,0,Thursday,0
http://everydaycompanion.com/setlists/19870921a.asp,1987-09-21,19870921,1987,9,21,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",96,126,1,68,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete; WUOG broadcast],16,0,0,Monday,0
http://everydaycompanion.com/setlists/19870923a.asp,1987-09-23,19870923,1987,9,23,VA,CHARLOTTESVILLE,THE MINESHAFT,"THE MINESHAFT, CHARLOTTESVILLE, VA",97,127,1,69,"The Mineshaft, Charlottesville, VA",0,[Setlist Incomplete],11,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19871004a.asp,1987-10-04,19871004,1987,10,4,AL,BIRMINGHAM,THE NICK,"THE NICK, BIRMINGHAM, AL",98,129,1,71,"The Nick, Birmingham, AL",0,,0,0,0,Sunday,0
http://everydaycompanion.com/setlists/19871005a.asp,1987-10-05,19871005,1987,10,5,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",98,130,2,72,"Uptown Lounge, Athens, GA",0,,22,0,0,Monday,0
http://everydaycompanion.com/setlists/19871007a.asp,1987-10-07,19871007,1987,10,7,NC,GREENVILLE,NEW DELI,"NEW DELI, GREENVILLE, NC",99,131,1,73,"New Deli, Greenville, NC",0,[Setlist Incomplete],8,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19871009a.asp,1987-10-09,19871009,1987,10,9,VA,RICHMOND,NEW HORIZONS,"NEW HORIZONS, RICHMOND, VA",100,132,1,74,"New Horizons, Richmond, VA",0,[Setlist Incomplete; 'Tie Your Shoes' jam after 'China Cat Sunflower'],11,0,0,Friday,0
http://everydaycompanion.com/setlists/19871019a.asp,1987-10-19,19871019,1987,10,19,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",101,133,1,75,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete; Flipside opened],9,0,0,Monday,0
http://everydaycompanion.com/setlists/19871020a.asp,1987-10-20,19871020,1987,10,20,NC,CHAPEL HILL,CAT'S CRADLE,"CAT'S CRADLE, CHAPEL HILL, NC",101,134,2,76,"Cat's Cradle, Chapel Hill, NC",0,[Setlist Incomplete],14,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19871021a.asp,1987-10-21,19871021,1987,10,21,VA,CHARLOTTESVILLE,THE MINESHAFT,"THE MINESHAFT, CHARLOTTESVILLE, VA",101,135,3,77,"The Mineshaft, Charlottesville, VA",0,,13,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19871031a.asp,1987-10-31,19871031,1987,10,31,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",102,136,1,78,"Uptown Lounge, Athens, GA",0,,20,0,0,Saturday,0
http://everydaycompanion.com/setlists/19871109a.asp,1987-11-09,19871109,1987,11,9,VA,RICHMOND,NEW HORIZONS,"NEW HORIZONS, RICHMOND, VA",103,137,1,79,"New Horizons, Richmond, VA",0,,18,0,0,Monday,0
http://everydaycompanion.com/setlists/19871111a.asp,1987-11-11,19871111,1987,11,11,VA,LEXINGTON,WASHINGTON & LEE UNIVERSITY,"WASHINGTON & LEE UNIVERSITY, LEXINGTON, VA",104,138,1,80,"Washington & Lee University, Lexington, VA",0,,20,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19871114a.asp,1987-11-14,19871114,1987,11,14,VA,RICHMOND,MAX'S CAFÉ,"MAX'S CAFÉ, RICHMOND, VA",105,139,1,81,"Max's Café, Richmond, VA",0,,17,0,0,Saturday,0
http://everydaycompanion.com/setlists/19871116a.asp,1987-11-16,19871116,1987,11,16,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",106,140,1,82,"Uptown Lounge, Athens, GA",0,,0,0,0,Monday,0
http://everydaycompanion.com/setlists/19871127a.asp,1987-11-27,19871127,1987,11,27,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",107,141,1,83,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete],16,0,0,Friday,0
http://everydaycompanion.com/setlists/19871128a.asp,1987-11-28,19871128,1987,11,28,SC,GREENVILLE,STUDIO B,"STUDIO B, GREENVILLE, SC",107,142,2,84,"Studio B, Greenville, SC",0,,21,0,0,Saturday,0
http://everydaycompanion.com/setlists/19871207a.asp,1987-12-07,19871207,1987,12,7,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",108,143,1,85,"Uptown Lounge, Athens, GA",0,,0,0,0,Monday,0
http://everydaycompanion.com/setlists/19871216a.asp,1987-12-16,19871216,1987,12,16,SC,CLEMSON,SPANISH MOON,"SPANISH MOON, CLEMSON, SC",109,144,1,86,"Spanish Moon, Clemson, SC",0,,13,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19871231a.asp,1987-12-31,19871231,1987,12,31,GA,ATHENS,ROCKFISH PALACE,"ROCKFISH PALACE, ATHENS, GA",110,145,1,87,"Rockfish Palace, Athens, GA",0,,30,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880105a.asp,1988-01-05,19880105,1988,1,5,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",111,146,1,1,"Uptown Lounge, Athens, GA",0,,19,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19880107a.asp,1988-01-07,19880107,1988,1,7,GA,ATLANTA,LITTLE FIVE POINTS PUB,"LITTLE FIVE POINTS PUB, ATLANTA, GA",112,147,1,2,"Little Five Points Pub, Atlanta, GA",0,[Setlist Incomplete],15,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880113a.asp,1988-01-13,19880113,1988,1,13,KY,LEXINGTON,THE BOTTOM LINE,"THE BOTTOM LINE, LEXINGTON, KY",113,148,1,3,"The Bottom Line, Lexington, KY",0,,0,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19880116a.asp,1988-01-16,19880116,1988,1,16,NC,RALEIGH,FALLOUT SHELTER,"FALLOUT SHELTER, RALEIGH, NC",114,149,1,4,"Fallout Shelter, Raleigh, NC",0,,12,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880118a.asp,1988-01-18,19880118,1988,1,18,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",115,150,1,5,"Uptown Lounge, Athens, GA",0,,21,0,0,Monday,0
http://everydaycompanion.com/setlists/19880121a.asp,1988-01-21,19880121,1988,1,21,GA,ATHENS,"ALPHA EPSILON PI HOUSE, UNIVERSITY OF GEORGIA","ALPHA EPSILON PI HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",116,151,1,6,"Alpha Epsilon Pi House, University of Georgia, Athens, GA",0,,0,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880122a.asp,1988-01-22,19880122,1988,1,22,GA,ATHENS,ROCKFISH PALACE,"ROCKFISH PALACE, ATHENS, GA",116,152,2,7,"Rockfish Palace, Athens, GA",0,"[Set 1 acoustic; 'Worry', 'Barstools and Dreamers' and 'Feelin' Alright' JB solo; 'I'm Not Alone' JB and Mike; 'Pleas' through 'Porch Song' JB, Mike, Sunny and Dave]",24,0,0,Friday,0
http://everydaycompanion.com/setlists/19880128a.asp,1988-01-28,19880128,1988,1,28,NC,CHAPEL HILL,CAT'S CRADLE,"CAT'S CRADLE, CHAPEL HILL, NC",117,153,1,8,"Cat's Cradle, Chapel Hill, NC",0,[Setlist Incomplete],12,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880130a.asp,1988-01-30,19880130,1988,1,30,GA,ATHENS,"KAPPA DELTA HOUSE, UNIVERSITY OF GEORGIA","KAPPA DELTA HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",118,154,1,9,"Kappa Delta House, University of Georgia, Athens, GA",0,,0,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880201a.asp,1988-02-01,19880201,1988,2,1,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",119,155,1,10,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete],10,0,0,Monday,0
http://everydaycompanion.com/setlists/19880203a.asp,1988-02-03,19880203,1988,2,3,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",120,156,1,11,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete],10,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19880205a.asp,1988-02-05,19880205,1988,2,5,NC,GREENVILLE,NEW DELI,"NEW DELI, GREENVILLE, NC",121,157,1,12,"New Deli, Greenville, NC",0,,0,0,0,Friday,0
http://everydaycompanion.com/setlists/19880223a.asp,1988-02-23,19880223,1988,2,23,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",122,158,1,13,"Uptown Lounge, Athens, GA",0,,12,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19880229a.asp,1988-02-29,19880229,1988,2,29,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",123,159,1,14,"Uptown Lounge, Athens, GA",0,,13,0,0,Monday,0
http://everydaycompanion.com/setlists/19880302a.asp,1988-03-02,19880302,1988,3,2,GA,ATLANTA,LITTLE FIVE POINTS PUB,"LITTLE FIVE POINTS PUB, ATLANTA, GA",124,160,1,15,"Little Five Points Pub, Atlanta, GA",0,[Setlist Incomplete],9,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19880303a.asp,1988-03-03,19880303,1988,3,3,NC,RALEIGH,THE BREWERY,"THE BREWERY, RALEIGH, NC",124,161,2,16,"The Brewery, Raleigh, NC",0,,0,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880304a.asp,1988-03-04,19880304,1988,3,4,SC,CHARLESTON,CAPTAIN HARRY'S,"CAPTAIN HARRY'S, CHARLESTON, SC",124,162,3,17,"Captain Harry's, Charleston, SC",0,,28,0,0,Friday,0
http://everydaycompanion.com/setlists/19880305a.asp,1988-03-05,19880305,1988,3,5,SC,CHARLESTON,CAPTAIN HARRY'S,"CAPTAIN HARRY'S, CHARLESTON, SC",124,163,4,18,"Captain Harry's, Charleston, SC",0,[Setlist Incomplete; Date may be incorrect],12,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880312a.asp,1988-03-12,19880312,1988,3,12,GA,ATLANTA,PITA POTPOURRI,"PITA POTPOURRI, ATLANTA, GA",125,164,1,19,"Pita Potpourri, Atlanta, GA",0,[Setlist Incomplete; Set 3 missing],23,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880314a.asp,1988-03-14,19880314,1988,3,14,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",126,165,1,20,"Uptown Lounge, Athens, GA",0,,0,0,0,Monday,0
http://everydaycompanion.com/setlists/19880317a.asp,1988-03-17,19880317,1988,3,17,SC,GREENVILLE,AL'S PUMPHOUSE,"AL'S PUMPHOUSE, GREENVILLE, SC",127,166,1,21,"Al's Pumphouse, Greenville, SC",0,[Setlist Incomplete],15,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880318a.asp,1988-03-18,19880318,1988,3,18,NC,GREENVILLE,NEW DELI,"NEW DELI, GREENVILLE, NC",127,167,2,22,"New Deli, Greenville, NC",0,,0,0,0,Friday,0
http://everydaycompanion.com/setlists/19880322a.asp,1988-03-22,19880322,1988,3,22,VA,BLACKSBURG,SOUTH MAIN CAFÉ,"SOUTH MAIN CAFÉ, BLACKSBURG, VA",128,168,1,23,"South Main Café, Blacksburg, VA",0,"[Date may be incorrect (""a Tuesday in March 1988"")]",12,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19880331a.asp,1988-03-31,19880331,1988,3,31,NC,CHAPEL HILL,CAT'S CRADLE,"CAT'S CRADLE, CHAPEL HILL, NC",129,169,1,24,"Cat's Cradle, Chapel Hill, NC",0,[Setlist Incomplete],16,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880401a.asp,1988-04-01,19880401,1988,4,1,SC,HODGES,JACKSON STATION,"JACKSON STATION, HODGES, SC",129,170,2,25,"Jackson Station, Hodges, SC",0,,36,0,0,Friday,0
http://everydaycompanion.com/setlists/19880404a.asp,1988-04-04,19880404,1988,4,4,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",130,171,1,26,"Uptown Lounge, Athens, GA",0,,0,0,0,Monday,0
http://everydaycompanion.com/setlists/19880407a.asp,1988-04-07,19880407,1988,4,7,GA,ATLANTA,PITA POTPOURRI,"PITA POTPOURRI, ATLANTA, GA",131,172,1,27,"Pita Potpourri, Atlanta, GA",0,,30,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880409a.asp,1988-04-09,19880409,1988,4,9,VA,ROANOKE,IROQUOIS INN,"IROQUOIS INN, ROANOKE, VA",132,173,1,28,"Iroquois Inn, Roanoke, VA",0,[Opened for Savoy Brown],9,0,1,Saturday,0
http://everydaycompanion.com/setlists/19880416a.asp,1988-04-16,19880416,1988,4,16,GA,ATLANTA,JOURNEY'S END INN,"JOURNEY'S END INN, ATLANTA, GA",133,174,1,29,"Journey's End Inn, Atlanta, GA",0,[Alpha Tau Omega fraternity formal],26,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880421a.asp,1988-04-21,19880421,1988,4,21,NC,ELON,LIGHTHOUSE INN,"LIGHTHOUSE INN, ELON COLLEGE, NC",134,175,1,30,"Lighthouse Inn, Elon College, NC",0,,30,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880422a.asp,1988-04-22,19880422,1988,4,22,TN,CHATTANOOGA,BRASS REGISTER TAVERN,"BRASS REGISTER TAVERN, CHATTANOOGA, TN",134,176,2,31,"Brass Register Tavern, Chattanooga, TN",0,,25,0,0,Friday,0
http://everydaycompanion.com/setlists/19880423a.asp,1988-04-23,19880423,1988,4,23,TN,CHATTANOOGA,BRASS REGISTER TAVERN,"BRASS REGISTER TAVERN, CHATTANOOGA, TN",134,177,3,32,"Brass Register Tavern, Chattanooga, TN",0,,33,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880425a.asp,1988-04-25,19880425,1988,4,25,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",135,178,1,33,"Uptown Lounge, Athens, GA",0,,17,0,0,Monday,0
http://everydaycompanion.com/setlists/19880427a.asp,1988-04-27,19880427,1988,4,27,VA,LEXINGTON,"THE COCKPIT, WASHINGTON & LEE UNIVERSITY","THE COCKPIT, WASHINGTON & LEE UNIVERSITY, LEXINGTON, VA",136,179,1,34,"The Cockpit, Washington & Lee University, Lexington, VA",0,,23,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19880428a.asp,1988-04-28,19880428,1988,4,28,GA,ATHENS,"SIGMA OMEGA HOUSE, UNIVERSITY OF GEORGIA","SIGMA OMEGA HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",136,180,2,35,"Sigma Omega House, University of Georgia, Athens, GA",0,,36,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880429a.asp,1988-04-29,19880429,1988,4,29,GA,MACON,O'NEILLY'S PUB,"O'NEILLY'S PUB, MACON, GA",136,181,3,36,"O'Neilly's Pub, Macon, GA",0,[Soundcheck: 'Ophelia'],33,0,0,Friday,0
http://everydaycompanion.com/setlists/19880430a.asp,1988-04-30,19880430,1988,4,30,GA,MACON,O'NEILLY'S PUB,"O'NEILLY'S PUB, MACON, GA",136,182,4,37,"O'Neilly's Pub, Macon, GA",0,,28,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880501a.asp,1988-05-01,19880501,1988,5,1,GA,ATHENS,"HUMAN RIGHTS FESTIVAL, COLLEGE SQUARE","HUMAN RIGHTS FESTIVAL, COLLEGE SQUARE, ATHENS, GA",136,183,5,38,"Human Rights Festival, College Square, Athens, GA",0,[Police stopped the show after 'Heaven'],11,0,0,Sunday,0
http://everydaycompanion.com/setlists/19880503a.asp,1988-05-03,19880503,1988,5,3,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",137,184,1,39,"Uptown Lounge, Athens, GA",0,[Private party for Tau Kappa Epsilon (TKE) fraternity],20,0,0,Tuesday,0
http://everydaycompanion.com/setlists/19880505a.asp,1988-05-05,19880505,1988,5,5,SC,COLUMBIA,ROCKAFELLA'S PUB,"ROCKAFELLA'S PUB, COLUMBIA, SC",138,185,1,40,"Rockafella's Pub, Columbia, SC",0,[Todd sang background vocals on 'The Last Straw'],24,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880509a.asp,1988-05-09,19880509,1988,5,9,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",139,186,1,41,"Uptown Lounge, Athens, GA",0,[Retrogroove opened],15,0,0,Monday,0
http://everydaycompanion.com/setlists/19880512a.asp,1988-05-12,19880512,1988,5,12,AL,AUBURN,WAR EAGLE SUPPER CLUB,"WAR EAGLE SUPPER CLUB, AUBURN, AL",140,187,1,42,"War Eagle Supper Club, Auburn, AL",0,,14,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880513a.asp,1988-05-13,19880513,1988,5,13,SC,GREENVILLE,STUDIO B,"STUDIO B, GREENVILLE, SC",140,188,2,43,"Studio B, Greenville, SC",0,,26,0,0,Friday,0
http://everydaycompanion.com/setlists/19880514a.asp,1988-05-14,19880514,1988,5,14,GA,ATLANTA,LITTLE FIVE POINTS PUB,"LITTLE FIVE POINTS PUB, ATLANTA, GA",140,189,3,44,"Little Five Points Pub, Atlanta, GA",0,[Gravity Creeps also appeared],23,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880515a.asp,1988-05-15,19880515,1988,5,15,SC,GREENVILLE,THE BOARDWALK,"THE BOARDWALK, GREENVILLE, SC",140,190,4,45,"The Boardwalk, Greenville, SC",0,,22,0,0,Sunday,0
http://everydaycompanion.com/setlists/19880523a.asp,1988-05-23,19880523,1988,5,23,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",141,191,1,46,"Uptown Lounge, Athens, GA",0,[White Buffalo opened],11,0,0,Monday,0
http://everydaycompanion.com/setlists/19880524a.asp,1988-05-24,19880524,1988,5,24,GA,ATLANTA,COTTON CLUB,"COTTON CLUB, ATLANTA, GA",141,192,2,47,"Cotton Club, Atlanta, GA",0,[Opened for New Potato Caboose],11,0,1,Tuesday,0
http://everydaycompanion.com/setlists/19880528a.asp,1988-05-28,19880528,1988,5,28,GA,ATHENS,"SIGMA ALPHA EPSILON HOUSE, UNIVERSITY OF GEORGIA","SIGMA ALPHA EPSILON HOUSE, UNIVERSITY OF GEORGIA, ATHENS, GA",142,193,1,48,"Sigma Alpha Epsilon House, University of Georgia, Athens, GA",0,[Setlist Incomplete],15,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880601a.asp,1988-06-01,19880601,1988,6,1,GA,ATHENS,ROCKFISH PALACE,"ROCKFISH PALACE, ATHENS, GA",143,194,1,49,"Rockfish Palace, Athens, GA",0,"['Space Wrangler' JB and Sunny; 'Worry' JB, Sunny, and Todd; 'I'm Not Alone' and 'Pleas' without Dave]",21,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19880602a.asp,1988-06-02,19880602,1988,6,2,GA,ATLANTA,ROYAL PEACOCK SOUL CLUB,"ROYAL PEACOCK SOUL CLUB, ATLANTA, GA",143,195,2,50,"Royal Peacock Soul Club, Atlanta, GA",0,[The Grapes opened],17,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880603a.asp,1988-06-03,19880603,1988,6,3,SC,HODGES,JACKSON STATION,"JACKSON STATION, HODGES, SC",143,196,3,51,"Jackson Station, Hodges, SC",0,,26,0,0,Friday,0
http://everydaycompanion.com/setlists/19880609a.asp,1988-06-09,19880609,1988,6,9,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",144,197,1,52,"Uptown Lounge, Athens, GA",0,,16,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880610a.asp,1988-06-10,19880610,1988,6,10,GA,MACON,O'NEILLY'S PUB,"O'NEILLY'S PUB, MACON, GA",144,198,2,53,"O'Neilly's Pub, Macon, GA",0,,25,0,0,Friday,0
http://everydaycompanion.com/setlists/19880611a.asp,1988-06-11,19880611,1988,6,11,GA,MACON,O'NEILLY'S PUB,"O'NEILLY'S PUB, MACON, GA",144,199,3,54,"O'Neilly's Pub, Macon, GA",0,['Porch Song' JB solo],23,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880617a.asp,1988-06-17,19880617,1988,6,17,GA,ATLANTA,LITTLE FIVE POINTS PUB,"LITTLE FIVE POINTS PUB, ATLANTA, GA",145,200,1,55,"Little Five Points Pub, Atlanta, GA",0,[Bloodkin opened],21,0,0,Friday,0
http://everydaycompanion.com/setlists/19880618a.asp,1988-06-18,19880618,1988,6,18,GA,ATLANTA,LITTLE FIVE POINTS PUB,"LITTLE FIVE POINTS PUB, ATLANTA, GA",145,201,2,56,"Little Five Points Pub, Atlanta, GA",0,,22,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880624a.asp,1988-06-24,19880624,1988,6,24,SC,GREENVILLE,STUDIO B,"STUDIO B, GREENVILLE, SC",146,202,1,57,"Studio B, Greenville, SC",0,,26,0,0,Friday,0
http://everydaycompanion.com/setlists/19880625a.asp,1988-06-25,19880625,1988,6,25,GA,ATLANTA,PITA POTPOURRI,"PITA POTPOURRI, ATLANTA, GA",146,203,2,58,"Pita Potpourri, Atlanta, GA",0,,25,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880627a.asp,1988-06-27,19880627,1988,6,27,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",147,204,1,59,"Uptown Lounge, Athens, GA",0,[Setlist Incomplete],3,0,0,Monday,0
http://everydaycompanion.com/setlists/19880629a.asp,1988-06-29,19880629,1988,6,29,NC,ELON,LIGHTHOUSE INN,"LIGHTHOUSE INN, ELON COLLEGE, NC",148,205,1,60,"Lighthouse Inn, Elon College, NC",0,,22,0,0,Wednesday,0
http://everydaycompanion.com/setlists/19880701a.asp,1988-07-01,19880701,1988,7,1,GA,ATLANTA,LITTLE FIVE POINTS PUB,"LITTLE FIVE POINTS PUB, ATLANTA, GA",149,206,1,61,"Little Five Points Pub, Atlanta, GA",0,[White Buffalo opened],11,0,0,Friday,0
http://everydaycompanion.com/setlists/19880702a.asp,1988-07-02,19880702,1988,7,2,GA,ATLANTA,LITTLE FIVE POINTS PUB,"LITTLE FIVE POINTS PUB, ATLANTA, GA",149,207,2,62,"Little Five Points Pub, Atlanta, GA",0,[White Buffalo opened],25,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880707a.asp,1988-07-07,19880707,1988,7,7,NC,CHAPEL HILL,CAT'S CRADLE,"CAT'S CRADLE, CHAPEL HILL, NC",150,208,1,63,"Cat's Cradle, Chapel Hill, NC",0,,21,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880714a.asp,1988-07-14,19880714,1988,7,14,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",151,209,1,64,"Uptown Lounge, Athens, GA",0,,15,0,0,Thursday,0
http://everydaycompanion.com/setlists/19880723a.asp,1988-07-23,19880723,1988,7,23,GA,LOOKOUT MOUNTAIN,BROW LAKE,"BROW LAKE, LOOKOUT MOUNTAIN, GA",152,210,1,65,"Brow Lake, Lookout Mountain, GA",0,[Debutante ball],26,0,0,Saturday,0
http://everydaycompanion.com/setlists/19880804a.asp,1988-08-04,19880804,1988,8,4,GA,ATHENS,UPTOWN LOUNGE,"UPTOWN LOUNGE, ATHENS, GA",153,211,1,66,"Uptown Lounge, Athens, GA",0,,17,0,0,Thursday,0
